scenario,family,seed,template_sha256,n_generated,n_received,n_dropped,n_right_censored,n_outliers_received,realized_drop_fraction,realized_received_fraction,realized_outlier_fraction_among_received,mean_delay_all_generated,mean_delay_received,rows_participating_in_same_node_same_arrival_collisions,generation_delay_pmf_base,inference_delay_pmf_base,nested_sweep_note
missing_10,missingness,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1968,210,12,78,0.0958904109589041,0.8986301369863013,0.039634146341463415,1.5744292237442923,1.5670731707317074,1064,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,1617,569,4,103,0.25981735159817354,0.7383561643835617,0.06369820655534941,1.6264840182648401,1.635126777983921,784,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1592,589,9,93,0.26894977168949774,0.7269406392694064,0.05841708542713568,1.6333333333333333,1.5935929648241205,666,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,1631,552,7,86,0.25205479452054796,0.7447488584474886,0.05272838749233599,1.5547945205479452,1.531575720416922,733,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1622,561,7,92,0.25616438356164384,0.7406392694063927,0.05672009864364982,1.5570776255707763,1.5567200986436498,710,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1600,584,6,87,0.26666666666666666,0.730593607305936,0.054375,1.5771689497716894,1.590625,757,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1627,555,8,79,0.2534246575342466,0.7429223744292237,0.04855562384757222,1.5621004566210046,1.5138291333743086,743,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1598,586,6,73,0.26757990867579906,0.7296803652968037,0.045682102628285357,1.5744292237442923,1.5832290362953692,746,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1613,575,2,85,0.2625570776255708,0.7365296803652968,0.05269683818970862,1.5625570776255708,1.5858648481091135,724,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,1597,587,6,80,0.2680365296803653,0.7292237442922375,0.050093926111458985,1.5789954337899543,1.5798371947401377,724,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,1619,564,7,68,0.25753424657534246,0.7392694063926941,0.042001235330450894,1.6105022831050229,1.6003705991352686,722,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1601,583,6,75,0.26621004566210044,0.7310502283105023,0.046845721424109935,1.6474885844748859,1.6783260462211118,747,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1584,597,9,79,0.2726027397260274,0.7232876712328767,0.049873737373737376,1.5689497716894978,1.5707070707070707,702,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1628,556,6,90,0.25388127853881276,0.7433789954337899,0.05528255528255528,1.5442922374429224,1.5061425061425062,748,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1598,586,6,81,0.26757990867579906,0.7296803652968037,0.05068836045056321,1.5584474885844748,1.541927409261577,736,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1583,601,6,74,0.27442922374429224,0.7228310502283105,0.04674668351231838,1.5684931506849316,1.552747946936197,688,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1620,562,8,81,0.25662100456621006,0.7397260273972602,0.05,1.575799086757991,1.548148148148148,792,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1589,595,6,77,0.271689497716895,0.7255707762557078,0.048458149779735685,1.6073059360730593,1.578351164254248,704,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1118,fc97c660d562ab49c76915d97f8f1db3b5fa8ff6392b723374995d83a1dd96e9,2190,1581,601,8,64,0.27442922374429224,0.7219178082191781,0.04048070841239722,1.5835616438356164,1.5736875395319418,738,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1119,d70ea405ece480bfb66281af689c8bbd66e62eb4653998d4071d6211128dac60,2190,1561,624,5,76,0.28493150684931506,0.7127853881278539,0.04868673926969891,1.6296803652968037,1.6111467008327995,724,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_30,missingness,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1592,589,9,66,0.26894977168949774,0.7269406392694064,0.0414572864321608,1.5744292237442923,1.57035175879397,716,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,1240,947,3,80,0.4324200913242009,0.5662100456621004,0.06451612903225806,1.6264840182648401,1.5975806451612904,490,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1204,979,7,74,0.44703196347031965,0.5497716894977169,0.061461794019933555,1.6333333333333333,1.5498338870431894,390,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,1244,940,6,73,0.4292237442922374,0.5680365296803653,0.058681672025723476,1.5547945205479452,1.5289389067524115,458,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1219,968,3,70,0.4420091324200913,0.55662100456621,0.05742411812961444,1.5570776255707763,1.5488105004101722,420,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1250,935,5,62,0.4269406392694064,0.5707762557077626,0.0496,1.5771689497716894,1.6136,470,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1262,921,7,58,0.42054794520547945,0.5762557077625571,0.04595879556259905,1.5621004566210046,1.5071315372424723,458,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1222,963,5,48,0.4397260273972603,0.5579908675799087,0.03927986906710311,1.5744292237442923,1.5597381342062193,438,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1229,960,1,68,0.4383561643835616,0.5611872146118722,0.05532953620829943,1.5625570776255708,1.598047192839707,465,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,1215,970,5,60,0.4429223744292237,0.5547945205479452,0.04938271604938271,1.5789954337899543,1.6065843621399176,454,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,1237,948,5,52,0.4328767123287671,0.5648401826484019,0.04203718674211803,1.6105022831050229,1.5998383185125302,463,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1260,925,5,61,0.4223744292237443,0.5753424657534246,0.048412698412698414,1.6474885844748859,1.6492063492063491,454,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1208,975,7,68,0.4452054794520548,0.5515981735159817,0.056291390728476824,1.5689497716894978,1.5637417218543046,414,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1247,940,3,61,0.4292237442922374,0.5694063926940639,0.04891740176423416,1.5442922374429224,1.5685645549318363,450,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1205,979,6,70,0.44703196347031965,0.5502283105022832,0.058091286307053944,1.5584474885844748,1.5734439834024896,456,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1216,971,3,57,0.44337899543378995,0.5552511415525114,0.046875,1.5684931506849316,1.5279605263157894,407,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1233,951,6,66,0.43424657534246575,0.563013698630137,0.0535279805352798,1.575799086757991,1.529602595296026,483,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1203,984,3,61,0.44931506849315067,0.5493150684931507,0.05070656691604322,1.6073059360730593,1.544472152950956,417,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1118,fc97c660d562ab49c76915d97f8f1db3b5fa8ff6392b723374995d83a1dd96e9,2190,1203,980,7,47,0.4474885844748858,0.5493150684931507,0.03906899418121363,1.5835616438356164,1.5552784704904405,472,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1119,d70ea405ece480bfb66281af689c8bbd66e62eb4653998d4071d6211128dac60,2190,1173,1012,5,51,0.4621004566210046,0.5356164383561643,0.043478260869565216,1.6296803652968037,1.630861040068201,442,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
missing_50,missingness,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1201,982,7,52,0.4484018264840183,0.5484018264840183,0.04329725228975854,1.5744292237442923,1.5312239800166527,431,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,1993,181,16,128,0.08264840182648402,0.9100456621004567,0.06422478675363773,3.3255707762557076,3.340190667335675,1137,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1980,194,16,117,0.08858447488584476,0.9041095890410958,0.05909090909090909,3.3269406392694063,3.2934343434343436,1142,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,2000,172,18,107,0.07853881278538813,0.91324200913242,0.0535,3.2091324200913243,3.1595,1112,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1987,186,17,118,0.08493150684931507,0.9073059360730593,0.059386009058882736,3.2114155251141554,3.209360845495722,1186,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1962,212,16,106,0.09680365296803653,0.8958904109589041,0.05402650356778797,3.228767123287671,3.2329255861365955,1102,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1984,191,15,98,0.08721461187214612,0.9059360730593607,0.04939516129032258,3.2095890410958905,3.190524193548387,1136,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1970,203,17,87,0.09269406392694064,0.8995433789954338,0.04416243654822335,3.2246575342465755,3.196446700507614,1143,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1974,201,15,105,0.09178082191780822,0.9013698630136986,0.05319148936170213,3.217808219178082,3.2391084093211755,1113,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,2000,178,12,98,0.08127853881278539,0.91324200913242,0.049,3.225570776255708,3.2125,1129,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,1996,176,18,84,0.08036529680365297,0.9114155251141552,0.04208416833667335,3.2940639269406393,3.252004008016032,1152,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1991,181,18,96,0.08264840182648402,0.9091324200913242,0.048216976393771975,3.324200913242009,3.3345052737317933,1132,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1968,205,17,97,0.09360730593607305,0.8986301369863013,0.04928861788617886,3.221461187214612,3.2352642276422765,1119,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1967,202,21,104,0.09223744292237443,0.8981735159817351,0.05287239450940519,3.2073059360730594,3.1809862735129637,1087,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1979,199,12,101,0.0908675799086758,0.9036529680365297,0.05103587670540677,3.237899543378995,3.2314300151591713,1146,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1972,197,21,97,0.08995433789954338,0.9004566210045662,0.049188640973630834,3.243835616438356,3.2084178498985803,1145,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1984,189,17,102,0.0863013698630137,0.9059360730593607,0.05141129032258065,3.2447488584474886,3.2121975806451615,1093,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1960,211,19,100,0.09634703196347032,0.8949771689497716,0.05102040816326531,3.258904109589041,3.237755102040816,1134,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
